team.number,match.number,team.alliance,initials,team.present,starting.position,amp.completed.auto,amp.attempted.auto,subwoofer.completed.auto,subwoofer.attempted.auto,podium.completed.auto,podium.attempted.auto,medium.completed.teleop,medium.attempted.teleop,midfield.completed.auto,midfield.attempted.auto,amp.completed.teleop,amp.attempted.teleop,subwoofer.completed.teleop,subwoofer.attempted.teleop,podium.completed.teleop,podium.attempted.teleop,midfield.completed.teleop,midfield.attempted.teleop,coopertition,disabled,location.end,score.trap.end,high.note.attempt.end,high.note.score.end,summary.end,timestamp
4533,24,blue,PM,true,In front of double Driver Station,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,null,null,Other,null,null,null,null,2024-03-08 15:53:26.218275
4189,23,blue,PM,true,"Touching Subwoofer, Facing Human Player",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,null,null,Other,null,null,null,null,2024-03-08 15:45:48.457899
281,22,blue,PM,true,"Touching Subwoofer, Facing Human Player",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,null,Parked at Podium,null,null,null,null,2024-03-08 15:35:45.506235
2815,21,blue,PM,true,"Touching Subwoofer, Facing Human Player",0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,null,null,null,null,null,null,null,2024-03-08 15:27:45.206086
1648,18,blue,ELF,true,In front of double Driver Station,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,null,null,Climbed from Center Side,null,null,null,They played offense,2024-03-08 14:58:25.479722
342,17,blue,ELF,true,In front of single Driver Station,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,null,null,null,null,true,true,Climbed chain,2024-03-08 14:50:42.980667
9477,76,blue,ELF,true,In front of single Driver Station,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,null,null,null,true,null,null,null,2024-03-08 14:38:17.802891
6366,14,blue,LS,true,"Touching Subwoofer, Centered",0,0,1,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,null,null,null,null,true,false,Climbed,2024-03-08 14:17:29.992958
342,13,red,LS,true,"Touching Subwoofer, Centered",0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,null,null,null,null,true,null,They climbed. early game they were 1 for 1 on scoring,2024-03-08 14:09:34.305393
5130,12,red,FP,true,In front of double Driver Station,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,null,null,Parked at Podium,null,null,null,Speedy,2024-03-08 13:07:09.432946
3490,11,red,FP,true,In front of double Driver Station,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,null,null,Parked at Podium,null,true,null,It fired the note for no reason in auto when it started and it was also capable of both subwoofer and amp but had fairly low accuracy,2024-03-08 12:53:02.483811
4189,9,red,FP,true,"Touching Subwoofer, Centered",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,null,null,Other,null,null,null,They had an interesting design but it struggled to line up shots it also parked on the wrong side of the field,2024-03-08 12:28:59.482578
7085,10,red,FP,true,In front of double Driver Station,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,true,Other,null,null,null,A kitbot that just went forward during auto probably for a position but it stopped and the signal light stopped,2024-03-08 12:43:45.754362
3329,8,red,FP,true,In front of double Driver Station,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,null,null,Parked at Podium,null,null,null,A fairly skilled driver with a decent defense but weak auto ,2024-03-08 12:19:44.797825
6167,7,red,FP,true,"Touching Subwoofer, Facing Human Player",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,null,Parked at Podium,null,null,null,They seemed to have trouble turning and intaking.,2024-03-08 12:10:13.011761
7085,6,red,mt,true,In front of double Driver Station,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,null,null,null,true,null,null,2024-03-08 11:59:28.268429
3976,5,red,mt,null,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,,2024-03-08 11:45:17.141981
1293,4,red,mt,true,"Touching Subwoofer, Centered",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,2024-03-08 11:36:37.907803
3229,3,red,mt,true,In front of double Driver Station,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,false,null,null,null,null,null,null,2024-03-08 11:27:34.479650
2815,2,red,mt,true,"Touching Subwoofer, Centered",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,null,true,null,null,true,null,null,2024-03-08 11:14:32.042045
8736,1,red,mt,true,"Touching Subwoofer, Centered",0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,null,false,null,null,null,null,null,2024-03-08 11:04:26.804195
