event,team_number,match_number,team_alliance,team_position,field_position,auto_high_cubes,auto_mid_cubes,auto_hybrid_cubes,auto_high_cones,auto_mid_cones,auto_hybrid_cones,auto_balance,auto_dock,auto_mobility,teleop_high_cubes,teleop_mid_cubes,teleop_hybrid_cubes,teleop_high_cones,teleop_mid_cones,teleop_hybrid_cones,teleop_shuttle,teleop_defend,end_balance,end_dock,end_park,end_num_on_station,no_show,broke_down,summary_notes,timestamp
PCH Champs,1102,47,blue,2,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,1,4,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,fast swerve drive,2023-04-07 14:17:39
PCH Champs,4188,47,blue,3,Bump,0,0,0,0,0,1,FALSE,FALSE,TRUE,1,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,Lost comms with the field again,2023-04-07 14:17:41
PCH Champs,5900,47,blue,0,Lane,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 14:17:25
PCH Champs,6340,48,red,1,Center,1,0,0,0,0,0,TRUE,FALSE,FALSE,1,1,0,4,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,null,2023-04-07 14:24:32
PCH Champs,2415,48,red,3,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 14:24:28
PCH Champs,4112,48,red,2,Bump,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,1,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 14:24:27
PCH Champs,8865,48,blue,2,Lane,1,0,0,0,0,0,FALSE,FALSE,FALSE,0,1,0,0,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,quick swerve drive,2023-04-07 14:24:39
PCH Champs,6919,48,blue,3,Bump,0,0,1,0,0,0,FALSE,FALSE,TRUE,1,0,1,2,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,Missed a few high cone scores,2023-04-07 14:24:54
PCH Champs,2815,48,blue,0,Center,0,0,0,0,0,0,TRUE,FALSE,TRUE,0,0,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,null,2023-04-07 14:24:19
PCH Champs,1683,49,blue,1,Lane,0,0,0,0,0,1,FALSE,FALSE,TRUE,1,0,0,1,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,2,2023-04-07 14:34:22
PCH Champs,1746,49,blue,3,Center,0,0,0,1,0,0,TRUE,FALSE,FALSE,2,0,0,4,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 14:34:51
PCH Champs,1311,49,red,3,Bump,0,0,1,0,0,0,FALSE,FALSE,TRUE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,TRUE,Stopped working then got pushed over.,2023-04-07 14:34:47
PCH Champs,8736,50,blue,1,Center,0,0,0,1,0,0,FALSE,TRUE,TRUE,2,0,0,3,0,0,FALSE,FALSE,FALSE,FALSE,Really fast ,TRUE,FALSE,FALSE,2,2023-04-07 14:42:38
PCH Champs,8575,50,blue,3,Lane,1,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,null,2023-04-07 14:42:32
PCH Champs,1771,50,red,3,Lane,2,0,0,1,0,0,FALSE,FALSE,TRUE,0,2,1,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,,2023-04-07 14:42:28
PCH Champs,1414,50,red,2,Center,0,0,0,0,0,0,TRUE,FALSE,FALSE,0,0,1,2,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 14:42:22
PCH Champs,3489,51,blue,1,Lane,0,0,0,0,1,0,FALSE,FALSE,TRUE,0,0,0,0,0,1,FALSE,FALSE,FALSE,TRUE,Drive seemed to break down and struggle,TRUE,FALSE,FALSE,2,2023-04-07 14:49:30
PCH Champs,3815,51,blue,2,Bump,0,0,1,0,0,0,FALSE,FALSE,TRUE,0,0,2,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 14:48:36
PCH Champs,6023,51,blue,3,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,2,2,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,null,2023-04-07 14:48:42
PCH Champs,3344,51,red,3,Bump,0,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,TRUE,Stopped moving,2023-04-07 14:49:02
PCH Champs,4451,51,red,2,Center,0,0,1,0,0,0,FALSE,FALSE,TRUE,1,0,0,3,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 14:48:33
PCH Champs,832,52,blue,1,Center,0,0,0,1,0,0,FALSE,FALSE,FALSE,2,0,1,1,0,1,FALSE,TRUE,FALSE,FALSE,null,TRUE,FALSE,FALSE,2,2023-04-07 14:55:23
PCH Champs,1102,52,blue,2,Lane,1,0,1,0,0,0,FALSE,FALSE,FALSE,0,0,1,2,0,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 14:55:25
PCH Champs,1648,52,blue,3,Bump,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,null,2023-04-07 14:55:21
PCH Champs,281,52,red,3,Bump,0,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,2,1,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,,2023-04-07 14:55:31
PCH Champs,6341,52,red,1,Lane,1,0,0,0,0,0,TRUE,FALSE,TRUE,1,0,4,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Team work accurate good maintenance ,2023-04-07 14:55:40
PCH Champs,1261,52,red,2,Lane,1,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,2,3,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 14:55:28
PCH Champs,4188,53,blue,2,Lane,0,0,0,0,1,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,null,2023-04-07 15:03:34
PCH Champs,1757,53,blue,3,Center,0,0,0,0,1,0,FALSE,TRUE,TRUE,0,2,0,0,2,1,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,null,2023-04-07 15:04:40
PCH Champs,4533,53,red,3,Center,0,0,0,0,0,0,FALSE,FALSE,TRUE,2,0,2,2,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,,2023-04-07 15:03:36
PCH Champs,5294,53,red,1,Bump,0,1,0,0,0,0,FALSE,FALSE,FALSE,0,0,3,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Slow but efficient good balance but not good autonimous can only score low ,2023-04-07 15:04:33
PCH Champs,4189,53,red,2,Center,1,0,0,0,0,0,TRUE,FALSE,FALSE,0,0,0,3,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 15:03:29
PCH Champs,8865,54,blue,2,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,2,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,null,2023-04-07 15:10:56
PCH Champs,3499,54,blue,3,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,0,0,0,4,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,null,2023-04-07 15:10:56
PCH Champs,1746,54,red,3,Bump,0,0,0,1,0,0,FALSE,FALSE,TRUE,1,1,2,2,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,,2023-04-07 15:10:44
PCH Champs,4516,54,red,1,Center,1,0,0,0,0,0,FALSE,TRUE,TRUE,0,0,3,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,good team work,2023-04-07 15:11:02
PCH Champs,5109,54,red,2,Lane,0,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,1,2,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 15:10:42
PCH Champs,4509,55,red,2,Bump,0,0,0,2,0,0,FALSE,FALSE,FALSE,2,0,4,1,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 15:16:49
PCH Champs,8575,55,red,1,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 15:16:47
PCH Champs,1311,55,red,3,Bump,0,1,0,0,0,0,FALSE,FALSE,TRUE,1,0,0,2,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,,2023-04-07 15:17:13
PCH Champs,1414,55,blue,1,Center,0,0,0,2,0,0,FALSE,FALSE,FALSE,2,0,0,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,null,2023-04-07 15:18:09
PCH Champs,1287,55,blue,3,Lane,0,0,0,1,0,0,FALSE,FALSE,TRUE,1,0,0,3,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,,2023-04-07 15:16:54
PCH Champs,342,55,blue,2,Center,0,0,1,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,Popped a cube and missed the climb at the end. Play over the charge station but slowly ,2023-04-07 15:17:42
PCH Champs,6712,56,red,2,Bump,0,0,0,1,0,0,FALSE,FALSE,TRUE,1,0,0,1,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 15:27:36
PCH Champs,343,56,red,1,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,0,0,3,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 15:27:59
PCH Champs,1771,56,red,3,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,1,3,1,0,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 15:27:39
PCH Champs,8866,56,blue,1,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,0,2,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,null,2023-04-07 15:27:44
PCH Champs,8736,56,blue,3,Lane,0,0,0,0,0,0,FALSE,FALSE,FALSE,1,0,0,1,0,1,TRUE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 15:27:24
PCH Champs,4701,57,red,2,Lane,0,0,0,0,0,1,FALSE,FALSE,TRUE,0,0,0,0,0,1,TRUE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Very slow sical speed. fair defence,2023-04-07 15:35:59
PCH Champs,7538,57,red,1,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,3,0,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 15:34:43
PCH Champs,2974,57,red,3,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,1,0,2,5,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,Really fast smooth driving,2023-04-07 15:35:05
PCH Champs,3635,57,red,3,Lane,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,1,1,0,2,1,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 15:34:47
PCH Champs,8080,57,blue,3,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,1,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,TRUE,,2023-04-07 15:35:09
PCH Champs,2815,57,blue,2,Center,0,0,0,0,0,0,TRUE,FALSE,TRUE,0,0,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 15:34:51
PCH Champs,6919,58,red,2,Lane,0,0,3,0,0,0,FALSE,FALSE,TRUE,0,0,1,2,2,0,TRUE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,prefer lane but can use charge station as viable option. place then run. fast cycle very good 3 cube auto,2023-04-07 15:42:20
PCH Champs,8137,58,red,1,Bump,0,0,1,0,0,0,FALSE,FALSE,FALSE,0,0,2,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 15:41:18
PCH Champs,6366,58,red,3,Center,1,0,0,0,0,0,TRUE,FALSE,FALSE,1,0,0,2,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 15:44:03
PCH Champs,5900,58,blue,3,Lane,0,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,null,2023-04-07 15:41:22
PCH Champs,6340,58,blue,2,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,0,1,1,3,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 15:41:19
PCH Champs,1683,59,red,2,Bump,1,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,0,2,4,0,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,good speed. reliable. drop and go. prefer lane for trasnport,2023-04-07 15:48:02
PCH Champs,4112,59,red,1,Lane,0,0,0,1,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,Scored then died in auto ,2023-04-07 15:47:14
PCH Champs,4189,59,red,3,Center,1,0,0,0,0,0,FALSE,TRUE,FALSE,0,2,0,2,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 15:47:29
PCH Champs,1102,59,blue,3,Lane,1,1,0,0,0,0,FALSE,FALSE,TRUE,0,0,1,2,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 15:47:34
PCH Champs,3344,59,blue,2,Bump,0,0,0,1,0,0,FALSE,FALSE,TRUE,1,1,0,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 15:47:49
PCH Champs,4533,60,red,2,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,0,2,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,Slow but reliable,2023-04-07 15:56:26
PCH Champs,8865,60,red,1,Bump,1,0,0,0,0,0,FALSE,FALSE,FALSE,0,1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,null,2023-04-07 15:54:10
PCH Champs,4516,60,red,3,Center,1,0,0,0,0,0,TRUE,FALSE,FALSE,0,1,3,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,null,2023-04-07 15:54:09
PCH Champs,8575,60,red,3,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,1,0,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,0,FALSE,FALSE,null,2023-04-07 15:54:05
PCH Champs,6023,60,blue,3,Center,1,0,0,0,0,0,FALSE,TRUE,FALSE,1,0,0,2,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,,2023-04-07 15:54:19
PCH Champs,3490,60,blue,2,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,1,0,4,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,null,2023-04-07 15:54:21
PCH Champs,3489,61,red,2,Center,0,0,1,0,0,0,TRUE,FALSE,FALSE,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 16:02:03
PCH Champs,6712,61,red,1,Bump,0,0,0,1,0,0,FALSE,FALSE,TRUE,1,0,0,1,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,Struggle sometimes with intaking,2023-04-07 16:02:36
PCH Champs,4188,61,red,3,Lane,1,0,0,0,1,0,FALSE,FALSE,TRUE,0,1,0,2,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,FALSE,,2023-04-07 16:02:11
PCH Champs,1648,61,blue,3,Lane,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Something was going on with there arm and claw,2023-04-07 16:03:00
PCH Champs,1311,61,blue,2,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,bro done fell over💀💀💀,2023-04-07 16:02:16
PCH Champs,1261,61,blue,0,Center,0,0,0,1,0,0,TRUE,FALSE,TRUE,0,0,0,4,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 16:02:09
PCH Champs,7538,62,red,2,Center,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,0,0,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:08:05
PCH Champs,1746,62,red,1,Center,0,0,0,1,0,0,FALSE,FALSE,TRUE,1,0,0,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,Very good cycle time,2023-04-07 16:08:24
PCH Champs,2815,62,red,3,Center,0,0,1,0,0,0,TRUE,TRUE,TRUE,0,0,4,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,FALSE,,2023-04-07 16:08:12
PCH Champs,5293,62,blue,3,Lane,0,1,0,0,0,0,FALSE,FALSE,FALSE,0,0,2,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:08:25
PCH Champs,6829,62,blue,2,Center,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,they lost comma😱,2023-04-07 16:08:25
PCH Champs,5109,62,blue,1,Bump,0,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,0,2,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 16:08:13
PCH Champs,2415,63,red,2,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,0,3,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,null,2023-04-07 16:15:42
PCH Champs,4701,63,red,1,Bump,0,0,0,0,0,1,FALSE,FALSE,TRUE,0,0,0,1,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,Struggle to intake pieces but decent shuttle,2023-04-07 16:16:08
PCH Champs,8080,63,red,3,Center,0,0,0,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,Didn't move,2023-04-07 16:15:55
PCH Champs,281,63,blue,3,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,0,0,0,3,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:15:51
PCH Champs,8137,63,blue,2,Lane,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:16:08
PCH Champs,9293,63,blue,0,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,3,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,null,2023-04-07 16:15:39
PCH Champs,1758,64,red,2,Center,0,0,0,0,1,0,TRUE,FALSE,FALSE,0,1,0,0,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,null,2023-04-07 16:22:07
PCH Champs,4509,64,red,1,Bump,0,0,0,2,0,0,FALSE,FALSE,TRUE,1,0,2,1,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,Tried to let teamate balanve but failed,2023-04-07 16:22:27
PCH Champs,9260,64,red,3,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,0,2,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,,2023-04-07 16:22:17
PCH Champs,343,64,blue,3,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,0,0,2,2,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:22:09
PCH Champs,6341,64,blue,2,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,1,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:22:12
PCH Champs,7451,64,blue,1,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,2,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,,2023-04-07 16:22:10
PCH Champs,3635,65,red,2,Lane,0,1,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,0,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:28:59
PCH Champs,6366,65,red,1,Center,1,0,0,0,0,0,TRUE,FALSE,FALSE,0,1,1,1,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,,2023-04-07 16:29:07
PCH Champs,5900,65,red,3,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,1,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,FALSE,,2023-04-07 16:29:07
PCH Champs,8736,65,blue,3,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,2,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:29:02
PCH Champs,8866,65,blue,2,Bump,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,3,0,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,2,FALSE,FALSE,null,2023-04-07 16:29:02
PCH Champs,1414,65,blue,1,Center,0,0,0,1,0,0,TRUE,FALSE,TRUE,0,0,0,2,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 16:29:00
PCH Champs,3815,66,red,2,Center,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,3,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:40:56
PCH Champs,832,66,red,1,Lane,0,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,4,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,,2023-04-07 16:41:02
PCH Champs,4451,66,red,3,Center,1,0,0,0,0,0,TRUE,TRUE,TRUE,1,0,0,2,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE,,2023-04-07 16:40:56
PCH Champs,4112,66,blue,3,Bump,0,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,Arm and claw didn't work,2023-04-07 16:41:07
PCH Champs,6919,66,blue,2,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,0,0,0,2,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,null,2023-04-07 16:41:16
PCH Champs,1771,66,blue,1,Lane,1,0,0,1,0,0,FALSE,FALSE,TRUE,1,1,1,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,someone to consider,2023-04-07 16:41:07
PCH Champs,5293,67,red,2,Bump,0,0,1,0,0,0,FALSE,FALSE,FALSE,0,0,4,0,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,,2023-04-07 16:48:51
PCH Champs,2974,67,red,2,Center,1,0,0,0,0,0,FALSE,TRUE,TRUE,0,0,0,1,0,3,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:48:47
PCH Champs,1287,67,red,1,Bump,FALSE,FALSE,TRUE,2,1,0,0,2,0,1,FALSE,FALSE,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,,2023-04-07 16:48:34
PCH Champs,1102,67,red,3,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,1,1,0,2,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 16:48:24
PCH Champs,6340,67,blue,1,Center,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0,4,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,3,FALSE,FALSE,Missed some placements in late game,2023-04-07 16:49:16
PCH Champs,8575,68,blue,2,Lane,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,1,0,2,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,,2023-04-07 16:57:21
PCH Champs,281,68,blue,1,Center,1,0,0,0,0,0,TRUE,FALSE,TRUE,0,1,0,2,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,Attempted to get extra cube to score in last 10 seconds. didnt work,2023-04-07 16:58:02
PCH Champs,3344,68,red,2,Bump,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,1,0,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,null,2023-04-07 16:57:49
PCH Champs,5109,68,red,2,Lane,0,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,0,3,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,null,2023-04-07 16:57:32
PCH Champs,2815,68,red,1,Bump,TRUE,FALSE,FALSE,2,0,0,4,0,0,1,TRUE,FALSE,0,0,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,null,2023-04-07 16:57:38
PCH Champs,3490,68,red,3,Center,0,0,1,0,0,0,FALSE,TRUE,FALSE,0,0,0,4,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2,TRUE,FALSE,null,2023-04-07 16:58:42
PCH Champs,1758,69,blue,0,Center,0,0,0,0,1,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,0,FALSE,FALSE,half way through something malfunctioned and they had to switch to defense ,2023-04-07 17:05:49
PCH Champs,1311,69,blue,3,Lane,1,0,0,0,0,0,FALSE,FALSE,TRUE,0,1,0,0,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,3,FALSE,FALSE,,2023-04-07 17:04:49
PCH Champs,1746,69,blue,1,Bump,1,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,0,2,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,Got stuck for a few seconds on grid. couldnt balance in time,2023-04-07 17:05:18
